"photo-13279251_289293893";"http://cs407723.vk.me/v407723826/3387/tOyz4O0BhLI.jpg";"Шляпа классическая<br/>Цена: 220грн<br/>Материал: лен<br/>Унисекс<br/>GH30003<br/>Серый";"Шляпа классическая";220;"GH30003";;"Серый";"<h1>Шляпа классическая</h1><br/><b>Материал:</b> лен<br/>Унисекс<br/>";""
"photo-13279251_289293874";"http://cs407723.vk.me/v407723826/336f/ZXT_LUwmCsU.jpg";"Шляпа классическая<br/>Цена: 220грн<br/>Материал: лен<br/>Унисекс<br/>GH30003<br/>Белый";"Шляпа классическая";220;"GH30003";;"Белый";"<h1>Шляпа классическая</h1><br/><b>Материал:</b> лен<br/>Унисекс<br/>";""
"photo-13279251_289293844";"http://cs407723.vk.me/v407723826/3357/7mP9yeOyYcw.jpg";"Шляпа классическая<br/>Цена: 220грн<br/>Материал: лен<br/>Унисекс<br/>GH30003<br/>Бежевый";"Шляпа классическая";220;"GH30003";;"Бежевый";"<h1>Шляпа классическая</h1><br/><b>Материал:</b> лен<br/>Унисекс<br/>";""
"photo-13279251_289293850";"http://cs407723.vk.me/v407723826/335f/GzI7FSeYtDE.jpg";"Шляпа классическая<br/>Цена: 220грн<br/>Материал: лен<br/>Унисекс<br/>GH30003<br/>Светло коричневый";"Шляпа классическая";220;"GH30003";;"Светло коричневый";"<h1>Шляпа классическая</h1><br/><b>Материал:</b> лен<br/>Унисекс<br/>";""
"photo-13279251_289293868";"http://cs407723.vk.me/v407723826/3367/a7DOJnABX3s.jpg";"Шляпа классическая<br/>Цена: 220грн<br/>Материал: лен<br/>Унисекс<br/>GH30003<br/>Коричневый";"Шляпа классическая";220;"GH30003";;"Коричневый";"<h1>Шляпа классическая</h1><br/><b>Материал:</b> лен<br/>Унисекс<br/>";""
"photo-13279251_289293892";"http://cs407723.vk.me/v407723826/337f/aCbYaRJJ_rM.jpg";"Шляпа классическая<br/>Цена: 220грн<br/>Материал: лен<br/>Унисекс<br/>GH30003<br/>Розовый";"Шляпа классическая";220;"GH30003";;"Розовый";"<h1>Шляпа классическая</h1><br/><b>Материал:</b> лен<br/>Унисекс<br/>";""
"photo-13279251_210870801";"http://cs10655.vk.me/u17510826/113900022/x_e45cfa64.jpg";"Подтяжки мужские/женские<br/>Цена: 140 грн.<br/>Ширина 2.5 см<br/>Материал: 100% полиэстер<br/>Унисекс<br/>GH30004";"Подтяжки мужские/женские";140;"GH30004";;;"<h1>Подтяжки мужские/женские</h1><br/>Ширина 2.5 см<br/><b>Материал:</b> 100% полиэстер<br/>Унисекс<br/>";"Missing colour;"
"photo-13279251_210870802";"http://cs10655.vk.me/u17510826/113900022/x_f13e873f.jpg";"Подтяжки мужские/женские<br/>Цена: 140 грн.<br/>Ширина 2.5 см<br/>Материал: 100% полиэстер<br/>Унисекс<br/>GH30004";"Подтяжки мужские/женские";140;"GH30004";;;"<h1>Подтяжки мужские/женские</h1><br/>Ширина 2.5 см<br/><b>Материал:</b> 100% полиэстер<br/>Унисекс<br/>";"Missing colour;"
"photo-13279251_243882465";"http://cs9851.vk.me/u17510826/113900022/x_0c1fd0ac.jpg";"Подтяжки мужские/женские<br/>Цена: 140 грн.<br/>Ширина 2.5 см<br/>Материал: 100% полиэстер<br/>Унисекс<br/>GH30004<br/>Черный";"Подтяжки мужские/женские";140;"GH30004";;"Черный";"<h1>Подтяжки мужские/женские</h1><br/>Ширина 2.5 см<br/><b>Материал:</b> 100% полиэстер<br/>Унисекс<br/>";""
"photo-13279251_243882467";"http://cs9851.vk.me/u17510826/113900022/x_3cc67419.jpg";"Подтяжки мужские/женские<br/>Цена: 140 грн.<br/>Ширина 2.5 см<br/>Материал: 100% полиэстер<br/>Унисекс<br/>GH30004<br/>Синий";"Подтяжки мужские/женские";140;"GH30004";;"Синий";"<h1>Подтяжки мужские/женские</h1><br/>Ширина 2.5 см<br/><b>Материал:</b> 100% полиэстер<br/>Унисекс<br/>";""
"photo-13279251_243882468";"http://cs9851.vk.me/u17510826/113900022/x_11215071.jpg";"Подтяжки мужские/женские<br/>Цена: 140 грн.<br/>Ширина 2.5 см<br/>Материал: 100% полиэстер<br/>Унисекс<br/>GH30004<br/>Белый";"Подтяжки мужские/женские";140;"GH30004";;"Белый";"<h1>Подтяжки мужские/женские</h1><br/>Ширина 2.5 см<br/><b>Материал:</b> 100% полиэстер<br/>Унисекс<br/>";""
"photo-13279251_243882469";"http://cs9851.vk.me/u17510826/113900022/x_80da3da5.jpg";"Подтяжки мужские/женские<br/>Цена: 140 грн.<br/>Ширина 2.5 см<br/>Материал: 100% полиэстер<br/>Унисекс<br/>GH30004<br/>Желтый";"Подтяжки мужские/женские";140;"GH30004";;"Желтый";"<h1>Подтяжки мужские/женские</h1><br/>Ширина 2.5 см<br/><b>Материал:</b> 100% полиэстер<br/>Унисекс<br/>";""
"photo-13279251_243882470";"http://cs9851.vk.me/u17510826/113900022/x_835e31d3.jpg";"Подтяжки мужские/женские<br/>Цена: 140 грн.<br/>Ширина 2.5 см<br/>Материал: 100% полиэстер<br/>Унисекс<br/>GH30004<br/>Оранжевый";"Подтяжки мужские/женские";140;"GH30004";;"Оранжевый";"<h1>Подтяжки мужские/женские</h1><br/>Ширина 2.5 см<br/><b>Материал:</b> 100% полиэстер<br/>Унисекс<br/>";""
"photo-13279251_243882471";"http://cs9851.vk.me/u17510826/113900022/x_f2e52ac6.jpg";"Подтяжки мужские/женские<br/>Цена: 140 грн.<br/>Ширина 2.5 см<br/>Материал: 100% полиэстер<br/>Унисекс<br/>GH30004<br/>Зеленый";"Подтяжки мужские/женские";140;"GH30004";;"Зеленый";"<h1>Подтяжки мужские/женские</h1><br/>Ширина 2.5 см<br/><b>Материал:</b> 100% полиэстер<br/>Унисекс<br/>";""
"photo-13279251_279667439";"http://cs10479.vk.me/u17510826/113900022/x_2a5c74e4.jpg";"Ремень Calvin Klein<br/>Цена: 460 грн.<br/>Материал: кожа<br/>Ширина: 3.8см., длина 100-120 см.<br/>MAN<br/>RM20001<br/>Черный";"Ремень Calvin Klein";460;"RM20001";;"Черный";"<h1>Ремень Calvin Klein</h1><br/><b>Материал:</b> кожа<br/><b>Ширина:</b> 3.8см., длина 100-120 см.<br/>MAN<br/>";""
"photo-13279251_279667443";"http://cs10479.vk.me/u17510826/113900022/x_10a9d187.jpg";"Ремень Calvin Klein<br/>Цена: 460 грн.<br/>Материал: кожа<br/>Ширина: 3.8см., длина 100-120 см.<br/>MAN<br/>RM20001<br/>Коричневый";"Ремень Calvin Klein";460;"RM20001";;"Коричневый";"<h1>Ремень Calvin Klein</h1><br/><b>Материал:</b> кожа<br/><b>Ширина:</b> 3.8см., длина 100-120 см.<br/>MAN<br/>";""
"photo-13279251_289112969";"http://cs407722.vk.me/v407722826/31df/-5xPo5gV-7w.jpg";"Ремень Jack Jones<br/>Цена: 470 грн.<br/>Материал: кожа<br/>Ширина: 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>RM20002<br/>Черный";"Ремень Jack Jones";470;"RM20002";;"Черный";"<h1>Ремень Jack Jones</h1><br/><b>Материал:</b> кожа<br/><b>Ширина:</b> 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>";""
"photo-13279251_289112968";"http://cs407722.vk.me/v407722826/31d7/jZzHuPO-LkU.jpg";"Ремень Jack Jones<br/>Цена: 470 грн.<br/>Материал: кожа<br/>Ширина: 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>RM20002<br/>Черный";"Ремень Jack Jones";470;"RM20002";;"Черный";"<h1>Ремень Jack Jones</h1><br/><b>Материал:</b> кожа<br/><b>Ширина:</b> 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>";""
"photo-13279251_289112975";"http://cs407722.vk.me/v407722826/31ef/XqmLKnPqViM.jpg";"Ремень Jack Jones<br/>Цена: 470 грн.<br/>Материал: кожа<br/>Ширина: 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>RM20002<br/>Коричневый";"Ремень Jack Jones";470;"RM20002";;"Коричневый";"<h1>Ремень Jack Jones</h1><br/><b>Материал:</b> кожа<br/><b>Ширина:</b> 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>";""
"photo-13279251_289112970";"http://cs407722.vk.me/v407722826/31e7/o5fl_dIMJf4.jpg";"Ремень Jack Jones<br/>Цена: 470 грн.<br/>Материал: кожа<br/>Ширина: 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>RM20002<br/>Коричневый";"Ремень Jack Jones";470;"RM20002";;"Коричневый";"<h1>Ремень Jack Jones</h1><br/><b>Материал:</b> кожа<br/><b>Ширина:</b> 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>";""
"photo-13279251_289112964";"http://cs407722.vk.me/v407722826/31d0/evRhnzrNSIc.jpg";"Ремень Jack Jones<br/>Цена: 470 грн.<br/>Материал: кожа<br/>Ширина: 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>RM20002";"Ремень Jack Jones";470;"RM20002";;;"<h1>Ремень Jack Jones</h1><br/><b>Материал:</b> кожа<br/><b>Ширина:</b> 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>";"Missing colour;"
"photo-13279251_289114183";"http://cs407722.vk.me/v407722826/3207/VkVrwTrjiI0.jpg";"Ремень Louis Vuitton<br/>Цена: 480 грн.<br/>Материал: кожа<br/>Ширина: 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>RM20003";"Ремень Louis Vuitton";480;"RM20003";;;"<h1>Ремень Louis Vuitton</h1><br/><b>Материал:</b> кожа<br/><b>Ширина:</b> 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>";"Missing colour;"
"photo-13279251_289114191";"http://cs407722.vk.me/v407722826/320f/Rrqzdh_KeNc.jpg";"Ремень Louis Vuitton<br/>Цена: 480 грн.<br/>Материал: кожа<br/>Ширина: 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>RM20003<br/>Черный";"Ремень Louis Vuitton";480;"RM20003";;"Черный";"<h1>Ремень Louis Vuitton</h1><br/><b>Материал:</b> кожа<br/><b>Ширина:</b> 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>";""
"photo-13279251_289114196";"http://cs407722.vk.me/v407722826/3218/UurJcS4ceBI.jpg";"Ремень Louis Vuitton<br/>Цена: 480 грн.<br/>Материал: кожа<br/>Ширина: 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>RM20003<br/>Черный";"Ремень Louis Vuitton";480;"RM20003";;"Черный";"<h1>Ремень Louis Vuitton</h1><br/><b>Материал:</b> кожа<br/><b>Ширина:</b> 3,3 см., Длина: 105-125 см.<br/>Поставляется в подарочной коробке<br/>MAN<br/>";""
