"photo-13279251_329346879";"http://cs540103.vk.me/c7006/v7006826/d67b/mCx_3_yt0pc.jpg";"Майка ISWAG 3D Lion/Tiger<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12001<br/>Коричневый";"Майка ISWAG 3D Lion/Tiger";240;"SW12001";" S, M, L, XL";"Коричневый";"<h1>Майка ISWAG 3D Lion/Tiger</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346895";"http://cs540103.vk.me/c7006/v7006826/d6bb/4ZdoUdr1HoY.jpg";"Майка ISWAG 3D Lion/Tiger<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12001<br/>Бордовый";"Майка ISWAG 3D Lion/Tiger";240;"SW12001";" S, M, L, XL";"Бордовый";"<h1>Майка ISWAG 3D Lion/Tiger</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346902";"http://cs540103.vk.me/c7006/v7006826/d6e3/Up-Fr4jt63I.jpg";"Майка ISWAG 3D Lion/Tiger<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12001<br/>Желтый";"Майка ISWAG 3D Lion/Tiger";240;"SW12001";" S, M, L, XL";"Желтый";"<h1>Майка ISWAG 3D Lion/Tiger</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346884";"http://cs540103.vk.me/c7006/v7006826/d693/HtLrl-yEVeA.jpg";"Майка ISWAG 3D Lion/Tiger<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12001<br/>Бежевый";"Майка ISWAG 3D Lion/Tiger";240;"SW12001";" S, M, L, XL";"Бежевый";"<h1>Майка ISWAG 3D Lion/Tiger</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346875";"http://cs540103.vk.me/c7006/v7006826/d66b/5uU9BmuoIAU.jpg";"Майка ISWAG 3D Lion/Tiger<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12001<br/>Красный";"Майка ISWAG 3D Lion/Tiger";240;"SW12001";" S, M, L, XL";"Красный";"<h1>Майка ISWAG 3D Lion/Tiger</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346881";"http://cs540103.vk.me/c7006/v7006826/d683/hI_7LlpqBJc.jpg";"Майка ISWAG 3D Lion/Tiger<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12001<br/>Черный";"Майка ISWAG 3D Lion/Tiger";240;"SW12001";" S, M, L, XL";"Черный";"<h1>Майка ISWAG 3D Lion/Tiger</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346893";"http://cs540103.vk.me/c7006/v7006826/d6b3/L-8yvmHtks4.jpg";"Майка ISWAG 3D Lion/Tiger<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12001<br/>Темно коричневый";"Майка ISWAG 3D Lion/Tiger";240;"SW12001";" S, M, L, XL";"Темно коричневый";"<h1>Майка ISWAG 3D Lion/Tiger</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346887";"http://cs540103.vk.me/c7006/v7006826/d69b/vPvBOlGR87M.jpg";"Майка ISWAG 3D Faraon Stale<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12002<br/>Коричневый";"Майка ISWAG 3D Faraon Stale";240;"SW12002";" S, M, L, XL";"Коричневый";"<h1>Майка ISWAG 3D Faraon Stale</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346873";"http://cs540103.vk.me/c7006/v7006826/d663/LxUNfY9faQM.jpg";"Майка ISWAG 3D Faraon Stale<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12002<br/>Желтый";"Майка ISWAG 3D Faraon Stale";240;"SW12002";" S, M, L, XL";"Желтый";"<h1>Майка ISWAG 3D Faraon Stale</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346877";"http://cs540103.vk.me/c7006/v7006826/d673/eII8Z_pEqCw.jpg";"Майка ISWAG 3D Faraon Stale<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12002<br/>Темно коричневый";"Майка ISWAG 3D Faraon Stale";240;"SW12002";" S, M, L, XL";"Темно коричневый";"<h1>Майка ISWAG 3D Faraon Stale</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346872";"http://cs540103.vk.me/c7006/v7006826/d65b/6Q0Ow6nvm7o.jpg";"Майка ISWAG 3D Wolf<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12003<br/>Черный";"Майка ISWAG 3D Wolf";240;"SW12003";" S, M, L, XL";"Черный";"<h1>Майка ISWAG 3D Wolf</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346897";"http://cs540103.vk.me/c7006/v7006826/d6cb/W4hw1xdxd5Q.jpg";"Майка ISWAG 3D Wolf<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12003<br/>Коричневый";"Майка ISWAG 3D Wolf";240;"SW12003";" S, M, L, XL";"Коричневый";"<h1>Майка ISWAG 3D Wolf</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346901";"http://cs540103.vk.me/c7006/v7006826/d6db/23-g5BPnyBw.jpg";"Майка ISWAG 3D Animals<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12004<br/>Серый";"Майка ISWAG 3D Animals";240;"SW12004";" S, M, L, XL";"Серый";"<h1>Майка ISWAG 3D Animals</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346891";"http://cs540103.vk.me/c7006/v7006826/d6ab/yBndE_MR10I.jpg";"Майка ISWAG 3D Animals<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12004<br/>Бежевый";"Майка ISWAG 3D Animals";240;"SW12004";" S, M, L, XL";"Бежевый";"<h1>Майка ISWAG 3D Animals</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346896";"http://cs540103.vk.me/c7006/v7006826/d6c3/w1TcdQ9GuRg.jpg";"Майка ISWAG 3D Animals<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12004<br/>Коричневый";"Майка ISWAG 3D Animals";240;"SW12004";" S, M, L, XL";"Коричневый";"<h1>Майка ISWAG 3D Animals</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346882";"http://cs540103.vk.me/c7006/v7006826/d68b/SXWEESNW58U.jpg";"Майка ISWAG 3D Animals<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12004<br/>Бордовый";"Майка ISWAG 3D Animals";240;"SW12004";" S, M, L, XL";"Бордовый";"<h1>Майка ISWAG 3D Animals</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346889";"http://cs540103.vk.me/c7006/v7006826/d6a3/9Bke7mrhZaU.jpg";"Майка ISWAG 3D<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12005<br/>Черный";"Майка ISWAG 3D";240;"SW12005";" S, M, L, XL";"Черный";"<h1>Майка ISWAG 3D</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346899";"http://cs540103.vk.me/c7006/v7006826/d6d3/eWV32H4EGZM.jpg";"Майка ISWAG 3D<br/>Цена: 240 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12005<br/>Серый";"Майка ISWAG 3D";240;"SW12005";" S, M, L, XL";"Серый";"<h1>Майка ISWAG 3D</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346906";"http://cs540103.vk.me/c7006/v7006826/d706/g3G80Y7__lg.jpg";"Футболка ISWAG 3D South Park<br/>Цена: 260 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12006<br/>Черный";"Футболка ISWAG 3D South Park";260;"SW12006";" S, M, L, XL";"Черный";"<h1>Футболка ISWAG 3D South Park</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346903";"http://cs540103.vk.me/c7006/v7006826/d6eb/oE05z4WQYC0.jpg";"Футболка ISWAG 3D Other<br/>Цена: 260 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12007<br/>Черный";"Футболка ISWAG 3D Other";260;"SW12007";" S, M, L, XL";"Черный";"<h1>Футболка ISWAG 3D Other</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346919";"http://cs540103.vk.me/c7006/v7006826/d73c/qTX3bzzNkKA.jpg";"Футболка ISWAG 3D Other<br/>Цена: 260 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12007<br/>Белый";"Футболка ISWAG 3D Other";260;"SW12007";" S, M, L, XL";"Белый";"<h1>Футболка ISWAG 3D Other</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346918";"http://cs540103.vk.me/c7006/v7006826/d733/lap2scYzKAk.jpg";"Футболка ISWAG 3D Other<br/>Цена: 260 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12007<br/>Серый";"Футболка ISWAG 3D Other";260;"SW12007";" S, M, L, XL";"Серый";"<h1>Футболка ISWAG 3D Other</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346907";"http://cs540103.vk.me/c7006/v7006826/d70f/KX3PpxkXDKw.jpg";"Футболка ISWAG 3D Other<br/>Цена: 260 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12007<br/>Темно серый";"Футболка ISWAG 3D Other";260;"SW12007";" S, M, L, XL";"Темно серый";"<h1>Футболка ISWAG 3D Other</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346912";"http://cs540103.vk.me/c7006/v7006826/d718/AwRwsOCyXY0.jpg";"Футболка ISWAG 3D Other<br/>Цена: 260 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12007<br/>Синий";"Футболка ISWAG 3D Other";260;"SW12007";" S, M, L, XL";"Синий";"<h1>Футболка ISWAG 3D Other</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346913";"http://cs540103.vk.me/c7006/v7006826/d721/b3E5_XDLqjY.jpg";"Футболка ISWAG 3D Other<br/>Цена: 260 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12007<br/>Желтый";"Футболка ISWAG 3D Other";260;"SW12007";" S, M, L, XL";"Желтый";"<h1>Футболка ISWAG 3D Other</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346915";"http://cs540103.vk.me/c7006/v7006826/d72a/Ik7DL8iUBp4.jpg";"Футболка ISWAG 3D Other<br/>Цена: 260 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12007<br/>Бордовый";"Футболка ISWAG 3D Other";260;"SW12007";" S, M, L, XL";"Бордовый";"<h1>Футболка ISWAG 3D Other</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346905";"http://cs540103.vk.me/c7006/v7006826/d6fd/zLrJSYfUjng.jpg";"Футболка ISWAG 3D Other<br/>Цена: 260 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12007<br/>Красный";"Футболка ISWAG 3D Other";260;"SW12007";" S, M, L, XL";"Красный";"<h1>Футболка ISWAG 3D Other</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346934";"http://cs540103.vk.me/c7006/v7006826/d7ad/1wA9EgNzcfE.jpg";"Футболка ISWAG 3D Other<br/>Цена: 260 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12007<br/>Голубой";"Футболка ISWAG 3D Other";260;"SW12007";" S, M, L, XL";"Голубой";"<h1>Футболка ISWAG 3D Other</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346920";"http://cs540103.vk.me/c7006/v7006826/d745/BccSc43VWK8.jpg";"Футболка ISWAG 3D Other<br/>Цена: 260 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12007<br/>Черный+Серый";"Футболка ISWAG 3D Other";260;"SW12007";" S, M, L, XL";"Черный+Серый";"<h1>Футболка ISWAG 3D Other</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
"photo-13279251_329346921";"http://cs540103.vk.me/c7006/v7006826/d74e/UXRwSyZQgJY.jpg";"Футболка ISWAG 3D Other<br/>Цена: 260 грн.<br/>Размеры: S, M, L, XL<br/>Материал: хлопок + синт.<br/>Унисекс<br/>SW12007<br/>Черный+Белый";"Футболка ISWAG 3D Other";260;"SW12007";" S, M, L, XL";"Черный+Белый";"<h1>Футболка ISWAG 3D Other</h1><br/><b>Материал:</b> хлопок + синт.<br/>Унисекс<br/>";""
