"photo-13279251_325544692";"http://cs540103.vk.me/c540101/v540101826/12ad1/sGVO7LSul_s.jpg";"Мужская обувь с соломенной подошвой<br/>Цена: 650 грн.<br/>Размеры: 39-44<br/>Материал: холст<br/>Подошва: нить джут и резина<br/>Сезон: весна, лето, осень<br/>ММ10001<br/>Синий";"Мужская обувь с соломенной подошвой";650;"ММ10001";" 39-44";"Синий";"<h1>Мужская обувь с соломенной подошвой</h1><br/><b>Материал:</b> холст<br/><b>Подошва:</b> нить джут и резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_325544690";"http://cs540103.vk.me/c540101/v540101826/12aca/sFFS9NKU7wE.jpg";"Мужская обувь с соломенной подошвой<br/>Цена: 650 грн.<br/>Размеры: 39-44<br/>Материал: холст<br/>Подошва: нить джут и резина<br/>Сезон: весна, лето, осень<br/>ММ10001<br/>Синий";"Мужская обувь с соломенной подошвой";650;"ММ10001";" 39-44";"Синий";"<h1>Мужская обувь с соломенной подошвой</h1><br/><b>Материал:</b> холст<br/><b>Подошва:</b> нить джут и резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_325544697";"http://cs540103.vk.me/c540101/v540101826/12ad8/JoswV7meffU.jpg";"Мужская обувь с соломенной подошвой<br/>Цена: 650 грн.<br/>Размеры: 39-44<br/>Материал: холст<br/>Подошва: нить джут и резина<br/>Сезон: весна, лето, осень<br/>ММ10001<br/>Синий";"Мужская обувь с соломенной подошвой";650;"ММ10001";" 39-44";"Синий";"<h1>Мужская обувь с соломенной подошвой</h1><br/><b>Материал:</b> холст<br/><b>Подошва:</b> нить джут и резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_325544705";"http://cs540103.vk.me/c540101/v540101826/12ae6/cc54Nfgv_Ks.jpg";"Мужская обувь с соломенной подошвой<br/>Цена: 650 грн.<br/>Размеры: 39-44<br/>Материал: холст<br/>Подошва: нить джут и резина<br/>Сезон: весна, лето, осень<br/>ММ10001<br/>Белый";"Мужская обувь с соломенной подошвой";650;"ММ10001";" 39-44";"Белый";"<h1>Мужская обувь с соломенной подошвой</h1><br/><b>Материал:</b> холст<br/><b>Подошва:</b> нить джут и резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_325544708";"http://cs540103.vk.me/c540101/v540101826/12aed/1LZ71sTckcc.jpg";"Мужская обувь с соломенной подошвой<br/>Цена: 650 грн.<br/>Размеры: 39-44<br/>Материал: холст<br/>Подошва: нить джут и резина<br/>Сезон: весна, лето, осень<br/>ММ10001<br/>Белый";"Мужская обувь с соломенной подошвой";650;"ММ10001";" 39-44";"Белый";"<h1>Мужская обувь с соломенной подошвой</h1><br/><b>Материал:</b> холст<br/><b>Подошва:</b> нить джут и резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_325544699";"http://cs540103.vk.me/c540101/v540101826/12adf/CwBA63tXC7Q.jpg";"Мужская обувь с соломенной подошвой<br/>Цена: 650 грн.<br/>Размеры: 39-44<br/>Материал: холст<br/>Подошва: нить джут и резина<br/>Сезон: весна, лето, осень<br/>ММ10001<br/>Белый";"Мужская обувь с соломенной подошвой";650;"ММ10001";" 39-44";"Белый";"<h1>Мужская обувь с соломенной подошвой</h1><br/><b>Материал:</b> холст<br/><b>Подошва:</b> нить джут и резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_298659720";"http://cs407321.vk.me/v407321826/6be6/uow4HK8-XpA.jpg";"Мужская обувь с соломенной подошвой<br/>Цена: 650 грн.<br/>Размеры: 39-44<br/>Материал: холст<br/>Подошва: нить джут и резина<br/>Сезон: весна, лето, осень<br/>ММ10001<br/>Белый";"Мужская обувь с соломенной подошвой";650;"ММ10001";" 39-44";"Белый";"<h1>Мужская обувь с соломенной подошвой</h1><br/><b>Материал:</b> холст<br/><b>Подошва:</b> нить джут и резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_298659726";"http://cs407321.vk.me/v407321826/6bfe/d-1GHbhHLMU.jpg";"Мужская обувь с соломенной подошвой<br/>Цена: 650 грн.<br/>Размеры: 39-44<br/>Материал: холст<br/>Подошва: нить джут и резина<br/>Сезон: весна, лето, осень<br/>ММ10001<br/>Голубой";"Мужская обувь с соломенной подошвой";650;"ММ10001";" 39-44";"Голубой";"<h1>Мужская обувь с соломенной подошвой</h1><br/><b>Материал:</b> холст<br/><b>Подошва:</b> нить джут и резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_298659715";"http://cs407321.vk.me/v407321826/6bde/cr0MZZDMuCw.jpg";"Мужская обувь с соломенной подошвой<br/>Цена: 650 грн.<br/>Размеры: 39-44<br/>Материал: холст<br/>Подошва: нить джут и резина<br/>Сезон: весна, лето, осень<br/>ММ10001<br/>Бежевый";"Мужская обувь с соломенной подошвой";650;"ММ10001";" 39-44";"Бежевый";"<h1>Мужская обувь с соломенной подошвой</h1><br/><b>Материал:</b> холст<br/><b>Подошва:</b> нить джут и резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_298659723";"http://cs407321.vk.me/v407321826/6bf6/lvAbFgcPEj8.jpg";"Мужская обувь с соломенной подошвой<br/>Цена: 650 грн.<br/>Размеры: 39-44<br/>Материал: холст<br/>Подошва: нить джут и резина<br/>Сезон: весна, лето, осень<br/>ММ10001<br/>Голубой";"Мужская обувь с соломенной подошвой";650;"ММ10001";" 39-44";"Голубой";"<h1>Мужская обувь с соломенной подошвой</h1><br/><b>Материал:</b> холст<br/><b>Подошва:</b> нить джут и резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_298659722";"http://cs407321.vk.me/v407321826/6bee/TXkH-hCiwlw.jpg";"Мужская обувь с соломенной подошвой<br/>Цена: 650 грн.<br/>Размеры: 39-44<br/>Материал: холст<br/>Подошва: нить джут и резина<br/>Сезон: весна, лето, осень<br/>ММ10001<br/>Бежевый";"Мужская обувь с соломенной подошвой";650;"ММ10001";" 39-44";"Бежевый";"<h1>Мужская обувь с соломенной подошвой</h1><br/><b>Материал:</b> холст<br/><b>Подошва:</b> нить джут и резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
